Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE
1	1	Absorbance wavelength 1	0.25474	A		26/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
2	2	Absorbance wavelength 1	0.29936	A		26/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
3	3	Absorbance wavelength 1	0.27185	A		26/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
4	4	Absorbance wavelength 1	1.00064	A		26/10/2022 18:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
5	5	Absorbance wavelength 1	0.00373	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
6	6	Absorbance wavelength 1	-0.06062	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
1	1	Absorbance wavelength 1	0.23867	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
2	2	Absorbance wavelength 1	0.28282	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
3	3	Absorbance wavelength 1	0.25211	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
4	4	Absorbance wavelength 1	0.99922	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
5	5	Absorbance wavelength 1	0.00507	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
6	6	Absorbance wavelength 1	-0.05993	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
1	1	Absorbance wavelength 1	0.22663	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
2	2	Absorbance wavelength 1	0.2677	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
3	3	Absorbance wavelength 1	0.23438	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
4	4	Absorbance wavelength 1	1.00193	A		26/10/2022 18:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
5	5	Absorbance wavelength 1	0.00594	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
6	6	Absorbance wavelength 1	-0.06048	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
1	1	Absorbance wavelength 1	0.21313	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
2	2	Absorbance wavelength 1	0.25103	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
3	3	Absorbance wavelength 1	0.2153	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
4	4	Absorbance wavelength 1	0.99533	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
5	5	Absorbance wavelength 1	0.00147	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
6	6	Absorbance wavelength 1	-0.06353	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
1	1	Absorbance wavelength 1	0.19854	A		26/10/2022 18:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
2	2	Absorbance wavelength 1	0.23861	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
3	3	Absorbance wavelength 1	0.20486	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
4	4	Absorbance wavelength 1	0.99867	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
5	5	Absorbance wavelength 1	0.00463	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
6	6	Absorbance wavelength 1	-0.0623	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
1	1	Absorbance wavelength 1	0.18469	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
2	2	Absorbance wavelength 1	0.22793	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
3	3	Absorbance wavelength 1	0.19217	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
4	4	Absorbance wavelength 1	0.99513	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
5	5	Absorbance wavelength 1	0.00481	A		26/10/2022 18:19	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
6	6	Absorbance wavelength 1	-0.06189	A		26/10/2022 18:20	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM166	13	white muscle	50
1	1	Absorbance wavelength 1	0.8749	A		27/10/2022 8:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.91065	A		27/10/2022 8:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.92455	A		27/10/2022 8:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	0.97546	A		27/10/2022 8:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.08452	A		27/10/2022 8:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16332	A		27/10/2022 8:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.88106	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.90297	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.91623	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	0.98537	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.08078	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16204	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.86557	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.90029	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.91734	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	0.99513	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.07837	A		27/10/2022 8:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16227	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.86001	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.90888	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.90527	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.00297	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.07944	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16108	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.84949	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.89847	A		27/10/2022 8:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.90041	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.00141	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.08053	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16331	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.84407	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.8749	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.89165	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.00339	A		27/10/2022 8:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.08128	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16452	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.83989	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.86803	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.88549	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.01004	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.08063	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16048	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.87221	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.87144	A		27/10/2022 8:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.8813	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.00973	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.081	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16365	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.8382	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.85647	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.86828	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.01188	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.07777	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16002	A		27/10/2022 8:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.82449	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.86095	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.86888	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.01005	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.07734	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16189	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.80931	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.84741	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.85868	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.01237	A		27/10/2022 8:44	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.0786	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.1603	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.80624	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.84103	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.85737	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.01235	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.07814	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16047	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.8011	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.83935	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.8521	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.01194	A		27/10/2022 8:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.07868	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16035	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
1	1	Absorbance wavelength 1	0.79809	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
2	2	Absorbance wavelength 1	0.83257	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
3	3	Absorbance wavelength 1	0.84393	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
4	4	Absorbance wavelength 1	1.00921	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
5	5	Absorbance wavelength 1	-0.08217	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
6	6	Absorbance wavelength 1	-0.16318	A		27/10/2022 8:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCHA136	15	white muscle	20
