Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE		
1	1	Absorbance wavelength 1	0.20625	A		28/08/2023 15:09:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.20634	A		28/08/2023 15:09:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01598	A		28/08/2023 15:10:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08865	A		28/08/2023 15:10:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.01037	A		28/08/2023 15:10:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00303	A		28/08/2023 15:10:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.21099	A		28/08/2023 15:10:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.21732	A		28/08/2023 15:10:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01297	A		28/08/2023 15:10:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08694	A		28/08/2023 15:10:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00578	A		28/08/2023 15:10:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00389	A		28/08/2023 15:11:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.21372	A		28/08/2023 15:11:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.22276	A		28/08/2023 15:11:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01268	A		28/08/2023 15:11:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08781	A		28/08/2023 15:11:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00675	A		28/08/2023 15:11:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00567	A		28/08/2023 15:11:46 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.23072	A		28/08/2023 15:11:53 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.23413	A		28/08/2023 15:12:00 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01537	A		28/08/2023 15:12:07 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08562	A		28/08/2023 15:12:14 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.0049	A		28/08/2023 15:12:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.0047	A		28/08/2023 15:12:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.25259	A		28/08/2023 15:12:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.24406	A		28/08/2023 15:12:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01598	A		28/08/2023 15:12:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.0853	A		28/08/2023 15:12:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00728	A		28/08/2023 15:13:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00331	A		28/08/2023 15:13:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.26186	A		28/08/2023 15:13:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.25165	A		28/08/2023 15:13:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01722	A		28/08/2023 15:13:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.09076	A		28/08/2023 15:13:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00535	A		28/08/2023 15:13:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00496	A		28/08/2023 15:13:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.25939	A		28/08/2023 15:13:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.25959	A		28/08/2023 15:14:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01399	A		28/08/2023 15:14:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.0844	A		28/08/2023 15:14:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.0037	A		28/08/2023 15:14:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00651	A		28/08/2023 15:14:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.27203	A		28/08/2023 15:14:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.26835	A		28/08/2023 15:14:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01427	A		28/08/2023 15:14:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08406	A		28/08/2023 15:15:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00432	A		28/08/2023 15:15:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00651	A		28/08/2023 15:15:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.28072	A		28/08/2023 15:15:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.28421	A		28/08/2023 15:15:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01877	A		28/08/2023 15:15:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.0865	A		28/08/2023 15:15:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00491	A		28/08/2023 15:15:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00521	A		28/08/2023 15:15:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.28945	A		28/08/2023 15:16:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.30141	A		28/08/2023 15:16:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01278	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08647	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00521	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00659	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.30041	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
2	2	Absorbance wavelength 1	0.30067	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
3	3	Absorbance wavelength 1	0.01569	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
4	4	Absorbance wavelength 1	0.08779	A		28/08/2023	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
5	5	Absorbance wavelength 1	0.00397	A		28/08/2023 15:17:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
6	6	Absorbance wavelength 1	-0.00669	A		28/08/2023 15:17:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CTON060	6	White muscle	50		
1	1	Absorbance wavelength 1	0.11114	A		28/08/2023 15:26:55 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.11227	A		28/08/2023 15:27:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.1157	A		28/08/2023 15:27:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.06709	A		28/08/2023 15:27:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.00436	A		28/08/2023 15:27:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00735	A		28/08/2023 15:27:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.12707	A		28/08/2023 15:27:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.11941	A		28/08/2023 15:27:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.10492	A		28/08/2023 15:27:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.06848	A		28/08/2023 15:27:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.0054	A		28/08/2023 15:28:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00629	A		28/08/2023 15:28:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.13815	A		28/08/2023 15:28:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.13401	A		28/08/2023 15:28:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.1634	A		28/08/2023 15:28:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.06523	A		28/08/2023 15:28:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.00506	A		28/08/2023 15:28:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00745	A		28/08/2023 15:28:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.16869	A		28/08/2023 15:28:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.16375	A		28/08/2023 15:29:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.1866	A		28/08/2023 15:29:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.07018	A		28/08/2023 15:29:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.00707	A		28/08/2023 15:29:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00796	A		28/08/2023 15:29:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.16666	A		28/08/2023 15:29:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.16717	A		28/08/2023 15:29:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.17826	A		28/08/2023 15:29:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.07087	A		28/08/2023 15:30:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.00569	A		28/08/2023 15:30:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00788	A		28/08/2023 15:30:14 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.16992	A		28/08/2023 15:30:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.22916	A		28/08/2023 15:30:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.20546	A		28/08/2023 15:30:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.07091	A		28/08/2023 15:30:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.0049	A		28/08/2023 15:30:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00881	A		28/08/2023 15:30:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.22332	A		28/08/2023 15:31:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.17835	A		28/08/2023 15:31:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.18902	A		28/08/2023 15:31:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.07107	A		28/08/2023 15:31:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.00674	A		28/08/2023 15:31:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00728	A		28/08/2023 15:31:34 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.20281	A		28/08/2023 15:31:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.20917	A		28/08/2023 15:31:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.19741	A		28/08/2023 15:31:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
4	4	Absorbance wavelength 1	0.07232	A		28/08/2023 15:32:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
5	5	Absorbance wavelength 1	0.00709	A		28/08/2023 15:32:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
6	6	Absorbance wavelength 1	-0.00771	A		28/08/2023 15:32:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
1	1	Absorbance wavelength 1	0.21608	A		28/08/2023 15:32:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
2	2	Absorbance wavelength 1	0.20436	A		28/08/2023 15:32:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
3	3	Absorbance wavelength 1	0.22432	A		28/08/2023 15:32:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD085	7	White muscle	50		
